caminho,silaba
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ja/자_7_2.jpg,ja
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gwa/과_2_2.jpg,gwa
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/geos/것_8_8.jpg,geos
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/sang/상_5_8.jpg,sang
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/do/도_8_8.jpg,do
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gyeong/경_0_4.jpg,gyeong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ju/주_6_9.jpg,ju
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jang/장_5_2.jpg,jang
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/hae/해_8_6.jpg,hae
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ja/자_4_7.jpg,ja
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/seo/서_5_3.jpg,seo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/je/제_6_6.jpg,je
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/yeo/여_7_0.jpg,yeo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/iss/있_5_6.jpg,iss
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/han/한_1_2.jpg,han
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/sa/사_2_8.jpg,sa
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/neun/는_8_4.jpg,neun
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gi/가_6_6.jpg,gi
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/seong/성_4_1.jpg,seong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eo/어_9_4.jpg,eo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gong/공_4_3.jpg,gong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ju/주_9_5.jpg,ju
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/e/에_0_2.jpg,e
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/do/도_8_2.jpg,do
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/yong/용_1_6.jpg,yong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/deul/들_5_7.jpg,deul
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/a/아_4_0.jpg,a
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eun/은_0_0.jpg,eun
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/seu/스_2_1.jpg,seu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/na/나_1_5.jpg,na
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eu/으_1_8.jpg,eu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/geos/것_1_8.jpg,geos
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ju/주_1_7.jpg,ju
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ja/자_9_5.jpg,ja
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/dae/대_6_5.jpg,dae
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/bak/박_3_5.jpg,bak
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jeong/정_3_6.jpg,jeong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gye/계_3_3.jpg,gye
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/je/제_0_9.jpg,je
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eun/은_8_9.jpg,eun
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/bak/박_6_8.jpg,bak
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/iss/있_7_6.jpg,iss
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/yong/용_9_7.jpg,yong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/a/아_5_3.jpg,a
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/je/제_1_6.jpg,je
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/choe/최_7_1.jpg,choe
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/iss/있_2_9.jpg,iss
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eul/을_6_8.jpg,eul
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/han/한_2_6.jpg,han
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/reul/를_5_5.jpg,reul
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/so/소_0_6.jpg,so
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ri/리_8_7.jpg,ri
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/deul/들_7_4.jpg,deul
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/seo/서_5_2.jpg,seo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/si/시_6_3.jpg,si
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/do/도_6_7.jpg,do
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/sang/상_0_7.jpg,sang
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/wi/위_8_2.jpg,wi
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jeong/정_5_4.jpg,jeong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eun/은_6_6.jpg,eun
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/a/아_5_6.jpg,a
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/deul/들_5_9.jpg,deul
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/yeo/여_0_3.jpg,yeo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eu/으_1_7.jpg,eu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/yong/용_3_1.jpg,yong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gyeong/경_7_5.jpg,gyeong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jeok/적_8_4.jpg,jeok
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ro/로_1_5.jpg,ro
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gyeong/경_9_7.jpg,gyeong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/na/나_4_9.jpg,na
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/yeo/여_5_5.jpg,yeo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gyeong/경_3_4.jpg,gyeong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/so/소_6_8.jpg,so
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/geu/그_0_9.jpg,geu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ga/가_0_7.jpg,ga
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/geos/것_3_0.jpg,geos
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/iss/있_1_2.jpg,iss
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/geu/그_6_3.jpg,geu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/bak/박_0_1.jpg,bak
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/seong/성_4_2.jpg,seong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/in/인_1_2.jpg,in
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/han/한_8_4.jpg,han
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jang/장_6_8.jpg,jang
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jang/장_6_0.jpg,jang
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/go/고_6_0.jpg,go
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ri/리_3_4.jpg,ri
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/hwa/화_7_5.jpg,hwa
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/neun/는_3_9.jpg,neun
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/sa/사_0_9.jpg,sa
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/yeon/연_7_3.jpg,yeon
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eui/의_7_1.jpg,eui
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/seo/서_3_6.jpg,seo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/bak/박_8_7.jpg,bak
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/so/소_6_9.jpg,so
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ro/로_0_4.jpg,ro
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gim/김_8_7.jpg,gim
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ri/리_9_2.jpg,ri
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/bu/부_7_1.jpg,bu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/so/소_1_4.jpg,so
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ja/자_2_7.jpg,ja
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/yeo/여_1_2.jpg,yeo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/neun/는_8_3.jpg,neun
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jeok/적_0_6.jpg,jeok
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gye/계_7_7.jpg,gye
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ja/자_9_0.jpg,ja
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gye/계_0_4.jpg,gye
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ja/자_0_6.jpg,ja
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ji/지_2_4.jpg,ji
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gye/계_2_7.jpg,gye
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/in/인_3_2.jpg,in
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/a/아_0_3.jpg,a
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/seu/스_7_8.jpg,seu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/bo/보_3_0.jpg,bo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/sa/사_9_4.jpg,sa
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/bo/보_0_9.jpg,bo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/han/한_6_2.jpg,han
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gye/계_8_9.jpg,gye
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/seo/서_6_6.jpg,seo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eo/어_0_6.jpg,eo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jeon/전_9_2.jpg,jeon
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/deul/들_4_1.jpg,deul
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/neun/는_3_0.jpg,neun
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eui/의_0_6.jpg,eui
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/dae/대_3_9.jpg,dae
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/choe/최_3_4.jpg,choe
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/bo/보_6_2.jpg,bo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/bu/부_8_1.jpg,bu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jo/조_4_1.jpg,jo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jeok/적_6_0.jpg,jeok
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ro/로_7_4.jpg,ro
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eun/은_6_3.jpg,eun
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jeong/정_7_3.jpg,jeong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/il/일_4_3.jpg,il
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/sang/상_8_8.jpg,sang
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ro/로_2_2.jpg,ro
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ga/가_9_5.jpg,ga
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/han/한_7_3.jpg,han
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/il/일_1_6.jpg,il
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/hwa/화_2_3.jpg,hwa
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gong/공_2_5.jpg,gong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/han/한_2_3.jpg,han
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/guk/국_4_0.jpg,guk
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/na/나_9_2.jpg,na
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/hwa/화_0_9.jpg,hwa
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ra/라_7_1.jpg,ra
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/bu/부_8_4.jpg,bu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/deul/들_7_8.jpg,deul
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/il/일_1_7.jpg,il
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gu/구_4_9.jpg,gu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jeong/정_4_7.jpg,jeong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/i/이_5_8.jpg,i
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gim/김_9_9.jpg,gim
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/won/원_1_8.jpg,won
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/yeon/연_1_0.jpg,yeon
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/je/제_6_3.jpg,je
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jang/장_1_7.jpg,jang
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/bu/부_6_9.jpg,bu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gim/김_5_7.jpg,gim
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/guk/국_5_4.jpg,guk
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/neun/는_6_0.jpg,neun
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gong/공_7_9.jpg,gong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/seo/서_4_2.jpg,seo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jang/장_3_3.jpg,jang
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eu/으_7_8.jpg,eu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/go/고_8_7.jpg,go
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/do/도_4_0.jpg,do
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/won/원_3_8.jpg,won
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ja/자_8_2.jpg,ja
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/dae/대_0_8.jpg,dae
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eui/의_2_9.jpg,eui
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/na/나_4_6.jpg,na
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/je/제_5_9.jpg,je
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ro/로_7_2.jpg,ro
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eul/을_3_9.jpg,eul
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jang/장_4_4.jpg,jang
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/na/나_3_7.jpg,na
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/sa/사_4_5.jpg,sa
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/hae/해_5_3.jpg,hae
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eui/의_2_2.jpg,eui
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jeon/전_6_2.jpg,jeon
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/seo/서_6_0.jpg,seo
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/so/소_4_4.jpg,so
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ha/하_7_7.jpg,ha
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ja/자_6_0.jpg,ja
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eun/은_7_4.jpg,eun
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eu/으_5_5.jpg,eu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/in/인_1_9.jpg,in
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/wi/위_9_5.jpg,wi
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/deul/들_5_3.jpg,deul
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eul/을_7_5.jpg,eul
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gyeong/경_3_6.jpg,gyeong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/geu/그_9_1.jpg,geu
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gyeong/경_8_4.jpg,gyeong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/guk/국_1_2.jpg,guk
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/da/다_4_4.jpg,da
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eul/을_9_5.jpg,eul
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/sang/상_1_9.jpg,sang
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/i/이_5_7.jpg,i
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/yong/용_5_9.jpg,yong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/na/나_6_4.jpg,na
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ro/로_4_7.jpg,ro
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eun/은_4_2.jpg,eun
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/sang/상_7_6.jpg,sang
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jeong/정_3_0.jpg,jeong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gi/가_7_2.jpg,gi
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ra/라_9_8.jpg,ra
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gi/가_5_3.jpg,gi
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/dae/대_9_4.jpg,dae
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/bak/박_8_1.jpg,bak
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/do/도_3_5.jpg,do
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/da/다_3_9.jpg,da
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gong/공_8_1.jpg,gong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gim/김_7_6.jpg,gim
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ro/로_8_5.jpg,ro
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/seong/성_0_1.jpg,seong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/i/이_8_3.jpg,i
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/da/다_4_2.jpg,da
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/hwa/화_0_3.jpg,hwa
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/jang/장_5_0.jpg,jang
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/dong/동_7_0.jpg,dong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/sa/사_7_3.jpg,sa
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/na/나_2_5.jpg,na
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/won/원_0_3.jpg,won
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/eui/의_2_3.jpg,eui
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/dae/대_7_5.jpg,dae
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gwa/과_9_0.jpg,gwa
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/il/일_2_1.jpg,il
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/do/도_2_9.jpg,do
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/seong/성_4_9.jpg,seong
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/da/다_1_0.jpg,da
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/ju/주_5_4.jpg,ju
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/gi/가_2_6.jpg,gi
/home/jovyan/privado/Trabalho/Dataset/Hangul Database/Hangul Database/bo/보_4_1.jpg,bo
